0 3.3707286769194647 -2.092013168894541 0.50101238489151 2.8618994 1.198852 1.0225521 0.001148942756478987 "sofa"
1758002944.624	refrigerator	362.6	282.9	5.298224458520796
1758002945.689	refrigerator	362.6	282.9	5.298224458520796
1758002946.839	refrigerator	362.6	282.9	5.298224458520796
1758002947.979	refrigerator	362.6	282.9	-1
1758002949.054	refrigerator	362.6	282.9	5.298224458520796
1758002950.139	refrigerator	362.6	282.9	5.298224458520796
1758002951.177	refrigerator	362.6	282.9	5.298224458520796
1758002953.266	refrigerator	362.6	282.9	5.298224458520796
1758002955.361	refrigerator	362.6	282.9	5.298224458520796
1758002957.556	refrigerator	362.6	282.9	5.298224458520796
1758002960.706	refrigerator	362.6	282.9	5.298224458520796
1758002962.811	refrigerator	362.6	282.9	5.298224458520796
1758002964.916	refrigerator	372.7	284.1	7.579660907397196
1758002967.016	chair	1819.2	409.7	-1
1758002967.016	couch	1525.8	377.4	-1
1758002969.261	chair	1818.8	411.4	-1
1758002969.261	couch	1525.4	377.2	-1
1758002972.556	chair	1822.6	407.6	-1
1758002972.556	couch	1526.8	377.4	-1
1758002974.766	chair	1747.4	483.0	-1
1758002974.766	couch	1437.4	379.2	-1
1758002977.001	couch	1562.7	376.1	-1
1758002977.001	chair	1856.7	406.7	-1
1758002979.186	couch	1622.0	371.6	-1
1758002979.186	suitcase	324.6	284.9	5.367191521779537
1758002979.186	chair	1876.5	351.3	-1
1758002981.336	couch	1622.5	371.3	-1
1758002981.336	suitcase	324.8	285.0	5.367191521779537
1758002981.336	chair	1876.5	352.1	-1
1758002984.505	couch	1622.5	371.3	-1
1758002984.505	suitcase	324.8	285.0	5.367191521779537
1758002984.505	chair	1876.5	352.1	-1
1758002986.600	couch	1622.5	371.3	-1
1758002986.600	suitcase	324.8	285.0	5.367191521779537
1758002986.600	chair	1876.5	352.1	-1
1758002988.735	bed	1619.6	371.5	-1
1758002990.930	couch	1783.5	377.1	-1
1758002990.930	chair	161.6	393.2	-1
1758002993.045	chair	288.8	403.8	-1
1758002993.045	chair	299.5	375.3	-1
1758002996.285	couch	1681.3	374.9	-1
1758002996.285	chair	51.9	400.3	-1
1758002998.405	chair	1755.3	434.3	-1
1758002998.405	couch	1447.7	379.6	-1
1758002998.405	umbrella	1874.2	284.9	2.7227426708934415
1758003000.630	couch	1680.5	382.6	-1
1758003000.630	chair	110.0	479.8	-1
1758003000.630	chair	106.4	390.9	-1
1758003000.630	tv	1384.2	290.6	-1
1758003002.840	chair	450.6	483.6	-1
1758003002.840	couch	51.0	391.7	-1
1758003005.185	couch	1668.2	384.9	-1
1758003005.185	tv	1358.7	289.7	2.560559334225764
1758003005.185	chair	117.6	448.1	-1
1758003007.390	couch	1661.4	384.4	-1
1758003007.390	chair	75.0	377.7	-1
1758003007.390	bed	1662.6	382.3	-1
1758003010.735	bed	1667.8	372.7	-1
1758003010.735	couch	1668.6	373.3	-1
1758003012.895	person	13.3	394.6	-1
1758003012.895	couch	1641.4	369.0	-1
1758003014.978	person	13.3	394.6	-1
1758003014.978	couch	1641.4	369.0	-1
1758003017.123	person	13.3	394.6	-1
1758003017.123	couch	1641.4	369.0	-1
1758003020.273	person	13.3	394.6	-1
1758003020.273	couch	1641.4	369.0	-1
1758003022.453	person	13.3	394.4	-1
1758003022.453	couch	1642.3	369.5	-1
1758003026.663	couch	1158.4	377.1	-1
1758003026.663	refrigerator	1678.8	309.1	3.5443333788062006
1758003029.088	chair	1536.5	378.6	-1
1758003032.498	chair	1770.9	402.0	-1
1758003032.498	couch	1524.8	368.4	-1
1758003032.498	umbrella	1874.3	290.3	2.712490615097888
1758003034.888	refrigerator	649.1	314.3	-1
1758003034.888	couch	1623.5	374.5	-1
1758003034.888	chair	1871.5	362.3	-1
1758003034.888	person	13.2	413.7	-1
1758003034.888	stop sign	184.5	317.1	1.299798933464438
1758003034.888	chair	1872.9	414.7	-1
1758003037.023	couch	1623.3	373.1	-1
1758003037.023	chair	1873.0	414.1	-1
1758003037.023	umbrella	180.6	317.0	1.3103391873815924
1758003037.023	airplane	180.1	316.2	1.2998543399200817
1758003037.023	person	12.8	410.8	-1
1758003039.334	couch	1623.4	373.5	-1
1758003039.334	person	13.8	411.9	-1
1758003039.334	chair	1873.5	414.3	-1
1758003039.334	refrigerator	647.2	315.6	-1
1758003039.334	chair	1872.0	364.3	-1
1758003039.334	umbrella	183.7	316.7	1.0598254300346708
1758003041.488	chair	1890.3	424.5	-1
1758003041.488	couch	1652.1	375.6	-1
1758003043.797	chair	203.3	485.3	-1
1758003043.797	couch	1715.0	385.9	-1
1758003043.797	tv	1422.1	295.5	-1
1758003046.072	couch	1626.6	384.4	-1
1758003046.072	chair	110.9	373.9	-1
1758003049.322	chair	1715.4	421.3	-1
1758003049.322	couch	1358.0	390.1	-1
1758003049.322	umbrella	1839.6	295.1	2.7738151526734587
1758003049.322	tv	1014.1	287.6	2.238920636964345
1758003051.727	couch	1324.0	392.0	-1
1758003051.727	chair	1690.5	405.4	-1
1758003051.727	refrigerator	180.7	310.2	-1
1758003051.727	tv	941.2	283.2	2.230373411008031
1758003051.727	clock	1377.1	41.4	-1
1758003054.117	couch	1192.0	389.7	-1
1758003054.117	refrigerator	63.3	307.5	2.7218160537307248
1758003054.117	chair	1550.5	404.7	-1
1758003054.117	tv	816.9	292.3	2.4710100558566976
1758003056.467	couch	910.5	379.8	-1
1758003056.467	chair	1222.3	400.0	-1
1758003056.467	airplane	1586.2	280.4	2.8790555107575138
1758003058.797	tv	264.8	292.8	3.2006174858646093
1758003058.797	chair	951.9	405.9	-1
1758003058.797	couch	608.6	390.5	-1
1758003061.052	chair	1047.9	391.8	-1
1758003061.052	bed	762.3	376.5	-1
1758003063.507	bed	818.3	373.7	-1
1758003065.882	bed	818.2	373.7	-1
1758003068.272	bed	818.2	373.7	-1
1758003070.563	bed	818.2	373.7	-1
1758003072.978	couch	811.8	376.7	-1
1758003072.978	chair	1100.1	390.9	-1
1758003076.491	couch	385.1	381.3	-1
1758003076.491	chair	703.4	376.5	-1
1758003076.491	chair	706.5	417.3	-1
1758003078.811	chair	923.7	392.5	-1
1758003078.811	couch	630.7	379.0	-1
1758003081.076	chair	1025.2	381.2	-1
1758003081.076	bed	757.4	374.3	-1
1758003081.076	couch	758.3	375.5	-1
1758003083.366	bed	757.1	374.3	-1
1758003083.366	chair	1026.7	360.4	-1
1758003083.366	chair	1025.0	381.2	-1
1758003085.741	bed	754.2	372.6	-1
1758003085.741	chair	1029.5	362.1	-1
1758003088.106	chair	1032.2	381.6	-1
1758003088.106	bed	764.7	373.1	-1
1758003090.306	chair	1032.2	382.1	-1
1758003090.306	bed	762.2	372.7	-1
1758003092.736	couch	916.3	385.0	-1
1758003092.736	chair	1249.4	376.8	-1
1758003092.736	refrigerator	1619.0	307.4	3.0107720657360835
1758003095.236	couch	1006.1	389.5	-1
1758003095.236	chair	1353.3	397.9	-1
1758003095.236	chair	1007.3	390.1	-1
1758003095.236	tv	628.5	281.4	4.778706706322465
1758003097.741	couch	803.3	381.7	-1
1758003097.741	chair	1121.8	397.1	-1
1758003100.231	chair	848.7	423.3	-1
1758003100.231	couch	491.9	389.9	-1
1758003100.231	tv	153.8	287.6	1.543068899223885
1758003100.231	bed	492.2	392.2	-1
1758003102.641	couch	647.9	389.0	-1
1758003102.641	chair	1061.1	464.6	-1
1758003106.200	chair	938.6	383.8	-1
1758003106.200	couch	604.7	385.8	-1
1758003106.200	tv	265.2	291.6	3.0753243496249203
1758003106.200	refrigerator	1791.0	281.5	2.961566748549996
1758003106.200	bed	604.7	387.6	-1
1758003108.385	couch	509.3	383.6	-1
1758003108.385	chair	831.9	385.5	-1
1758003108.385	tv	171.0	287.0	2.3419663350222772
1758003108.385	bed	509.6	380.8	-1
1758003110.595	bed	579.3	384.9	-1
1758003110.595	couch	578.9	384.9	-1
1758003110.595	chair	912.5	420.4	-1
1758003110.595	chair	908.7	380.9	-1
1758003110.595	tv	256.8	289.9	3.2504945331739856
1758003112.835	bed	707.9	371.3	-1
